accuracy,balanced_accuracy,macro_f1,weighted_f1,log_loss,brier_score,mean_entropy,mean_confidence,mean_margin,thickness_mae,thickness_rmse,contact_mae,transition_count_error,accuracy_at_60,macro_f1_at_60,accuracy_at_70,macro_f1_at_70,accuracy_at_80,macro_f1_at_80,accuracy_at_90,macro_f1_at_90,accuracy_at_100,macro_f1_at_100,Validation,SplitLabel,Model,n_samples,geo_strength
0.9705188679245284,0.8016067390567599,0.7948451921790382,0.9692973368983739,0.11955951523817568,0.05233039158918179,0.10722731798887253,0.9683806300163269,0.9424796104431152,1.4285714285714286,1.8322507626258087,0.4090505767524401,3.0,0.9980353634577603,0.5584415584415584,0.9966329966329966,0.8300889733883984,0.9911634756995582,0.8218219507852388,0.9882198952879581,0.820758418438024,0.9705188679245284,0.7948451921790382,BlindWell,Blind_Well_05,ProbabilisticEnsemble,848,
0.9705188679245284,0.8016067390567599,0.7948451921790382,0.9692973368983739,0.11955951523817568,0.05233039158918092,0.10722731798887253,0.9683806300163269,0.9424796104431152,1.4285714285714286,1.8322507626258087,0.4090505767524401,3.0,0.9980353634577603,0.5584415584415584,0.9966329966329966,0.8300889733883984,0.9911634756995582,0.8218219507852388,0.9882198952879581,0.820758418438024,0.9705188679245284,0.7948451921790382,BlindWell,Blind_Well_05,GeoConstrainedEnsemble,848,0.0
0.9705188679245284,0.7952794161142718,0.7894896281069649,0.969226199473229,0.1721877185509737,0.07915580875359644,0.3366696834564209,0.8900018334388733,0.8104983568191528,1.2857142857142858,1.7320508075688772,0.4001133786848073,4.0,1.0,0.2857142857142857,0.9966329966329966,0.8434484905073141,0.9882179675994109,0.8267857142857142,0.981675392670157,0.8134181373812254,0.9705188679245284,0.7894896281069649,BlindWell,Blind_Well_05,HybridFusion,848,
0.9705188679245284,0.7952794161142718,0.7894896281069649,0.969226199473229,0.1721877185509737,0.07915580875366725,0.3366696834564209,0.8900018334388733,0.8104983568191528,1.2857142857142858,1.7320508075688772,0.4001133786848073,4.0,1.0,0.2857142857142857,0.9966329966329966,0.8434484905073141,0.9882179675994109,0.8267857142857142,0.981675392670157,0.8134181373812254,0.9705188679245284,0.7894896281069649,BlindWell,Blind_Well_05,GeoConstrainedHybrid,848,0.0
0.9658018867924528,0.7960216930583274,0.7826799704245513,0.9648340932701093,0.1391584504162366,0.060116507715251344,0.11561669409275055,0.9645731449127197,0.9362179040908813,1.7142857142857142,1.8516401995451028,1.4861224489795917,1.0,0.9980353634577603,0.5396825396825397,0.9983164983164983,0.8441312008674438,0.9926362297496318,0.8207741278329515,0.9856020942408377,0.8133351777447667,0.9658018867924528,0.7826799704245513,BlindWell,Blind_Well_05,GradientBoosting,848,
0.9563679245283019,0.7496096989520445,0.7581993755690696,0.954136251297498,0.18773873043719747,0.08757268627597237,0.3790980577468872,0.8708239197731018,0.7772520780563354,3.0,3.6351458999998494,0.5698451794510908,9.0,0.9980353634577603,0.5428571428571428,0.9983164983164983,0.5604395604395604,0.9911634756995582,0.6414145658263306,0.981675392670157,0.7852023875314148,0.9563679245283019,0.7581993755690696,BlindWell,Blind_Well_05,RandomForest,848,
0.8136792452830188,0.593645807451245,0.549014083770042,0.8263387276092402,0.4451905771400488,0.2398093852211654,0.44775184988975525,0.843011200428009,0.7403411269187927,10.571428571428571,14.365136367509459,21.327357970215115,12.0,0.9882121807465619,0.4090909090909091,0.9545454545454546,0.655588528542452,0.9027982326951399,0.6016557093544886,0.8651832460732984,0.5880976309972997,0.8136792452830188,0.549014083770042,BlindWell,Blind_Well_05,CNN_BiLSTM_Attention,848,
0.7264150943396226,0.5388651804979147,0.5058680208912444,0.7599112696442192,1.1384063574899441,0.39946058073570356,0.4697454571723938,0.8257027268409729,0.6989946365356445,19.857142857142858,31.4154193260025,13.141875981161697,23.0,0.9469548133595285,0.4586160972102726,0.8804713804713805,0.5829389548601371,0.8159057437407953,0.5828078585354666,0.7670157068062827,0.5676150867843021,0.7264150943396226,0.5058680208912444,BlindWell,Blind_Well_05,CNN_BiLSTM,848,
0.4481132075471698,0.46414738940501327,0.28644596206137035,0.4834785179258831,1.7887607214941286,0.8130316059663985,1.9124635457992554,0.20048759877681732,0.02370954304933548,60.714285714285715,87.94519397248006,35.180719656283564,11.0,0.39096267190569745,0.26314929737882553,0.4057239057239057,0.29040856813100424,0.4374079528718704,0.31116024474731546,0.43586387434554974,0.29703895186170737,0.4481132075471698,0.28644596206137035,BlindWell,Blind_Well_05,CNN,848,
0.8952618453865336,0.7373139993121124,0.6413678462545752,0.9047001457213242,0.6200239709590363,0.18220224810809693,0.1285407394170761,0.9495662450790405,0.906175434589386,5.428571428571429,7.874007874011811,0.7925170068027211,14.0,0.9875518672199171,0.37612329327615207,0.9430604982206405,0.42186107089670344,0.940809968847352,0.6957474873648064,0.9307479224376731,0.7083988880543771,0.8952618453865336,0.6413678462545752,BlindWell,Blind_Well_06,GeoConstrainedEnsemble,802,0.4
0.885286783042394,0.724615641201415,0.621490614005187,0.8943693165379158,0.5399405137383947,0.19243732822046644,0.14109952747821808,0.947016716003418,0.9045135974884033,5.428571428571429,7.582875444051551,0.8850931677018633,6.0,0.941908713692946,0.4553056281906143,0.9377224199288257,0.6448851146772364,0.9345794392523364,0.646696337697909,0.9210526315789473,0.6806000134587137,0.885286783042394,0.621490614005187,BlindWell,Blind_Well_06,XGBoost,802,
0.8690773067331671,0.6791176219218168,0.6045228574400422,0.8765008469818132,0.513354438649805,0.20703395075268252,0.36878907680511475,0.8585051894187927,0.7596242427825928,5.857142857142857,6.6332495807108,0.780067155067155,15.0,0.946058091286307,0.5448769903937477,0.9448398576512456,0.6091615854189981,0.9330218068535826,0.6249316074255239,0.9196675900277008,0.6539505308237931,0.8690773067331671,0.6045228574400422,BlindWell,Blind_Well_06,RandomForest,802,
0.8678304239401496,0.7066324826033586,0.6000551982688302,0.8786005607388779,0.502679857099435,0.21470252369632567,0.3182004392147064,0.8758997917175293,0.7795461416244507,7.714285714285714,8.443086774735546,0.9285714285714286,9.0,0.9543568464730291,0.5189213755491592,0.9448398576512456,0.5891864336759828,0.9252336448598131,0.6228129493089348,0.9155124653739612,0.6341001857888932,0.8678304239401496,0.6000551982688302,BlindWell,Blind_Well_06,GeoConstrainedHybrid,802,0.05
0.8740648379052369,0.7098582890549715,0.5991269108906312,0.8863940281170691,0.4768256460419909,0.1972816777340446,0.27404162287712097,0.9050205945968628,0.8352498412132263,7.714285714285714,8.888194417315589,0.5581295581295581,11.0,0.941908713692946,0.40265780730897005,0.9395017793594306,0.6014908162424841,0.9314641744548287,0.6485485101871735,0.9196675900277008,0.6848250762642748,0.8740648379052369,0.5991269108906312,BlindWell,Blind_Well_06,ProbabilisticEnsemble,802,
0.8665835411471322,0.7045002864413118,0.5980139626369775,0.8775924089618999,0.4933829009064652,0.21872967157250925,0.3521629571914673,0.8636087775230408,0.7609431147575378,7.857142857142857,8.598172563316663,0.8438069216757742,2.0,0.9564315352697096,0.5190663639994858,0.9448398576512456,0.5898180760132151,0.9252336448598131,0.6274076340228467,0.9127423822714681,0.6271489098029275,0.8665835411471322,0.5980139626369775,BlindWell,Blind_Well_06,HybridFusion,802,
0.8703241895261845,0.6993547165567898,0.5925184396688085,0.8825859358950228,0.6326387010062061,0.21014567233316425,0.15542465448379517,0.9401520490646362,0.8911393284797668,7.571428571428571,8.803408430829505,1.9044146825396826,17.0,0.9356846473029046,0.5320995354562325,0.9395017793594306,0.667688006693174,0.926791277258567,0.6967587925053573,0.9141274238227147,0.6711125932776107,0.8703241895261845,0.5925184396688085,BlindWell,Blind_Well_06,GradientBoosting,802,
0.7531172069825436,0.4630072215839579,0.4452316430068928,0.7870315029281025,0.9047642097703031,0.37335937548766146,0.30420607328414917,0.8889592289924622,0.8058001399040222,15.714285714285714,18.558786906168503,7.831813576494428,16.0,0.8900414937759336,0.27073939231993943,0.8701067615658363,0.5317861805429202,0.8364485981308412,0.49485036864536275,0.8019390581717452,0.48005773214424935,0.7531172069825436,0.4452316430068928,BlindWell,Blind_Well_06,CNN_BiLSTM_Attention,802,
0.7194513715710723,0.39237151200205683,0.37298596943205947,0.7392782092733863,0.8816194998962782,0.3851800322669206,0.40237849950790405,0.8502635359764099,0.7407525181770325,13.571428571428571,16.630436812405996,7.948326432022084,17.0,0.9253112033195021,0.26791541710444833,0.8629893238434164,0.3067548173612376,0.8052959501557633,0.3687082972722503,0.7506925207756233,0.3649650112629557,0.7194513715710723,0.37298596943205947,BlindWell,Blind_Well_06,CNN_BiLSTM,802,
